time,ax,ay,az,wx,wy,wz,Activity
14.764,3.9611,0.4007,-3.584,-0.3744,-0.1083,0.0697,UPSTAIRS
14.765,3.9611,0.4007,-3.584,-0.5528,-0.2855,0.0892,UPSTAIRS
14.784,3.9611,0.4007,-3.584,-0.5528,-0.2855,0.0892,UPSTAIRS
14.904,3.9611,0.4007,-3.584,-0.5528,-0.2855,0.0892,UPSTAIRS
14.904,3.9611,0.4007,-3.584,-0.5528,-0.2855,0.0892,UPSTAIRS
14.943,3.9611,0.4007,-3.584,-0.5528,-0.2855,0.0892,UPSTAIRS
14.947,-0.6071,0.0936,1.3916,-0.1105,0.6968,-0.0928,UPSTAIRS
14.948,-0.6071,0.0936,1.3916,-0.1105,0.6968,-0.0928,UPSTAIRS
14.965,-0.6071,0.0936,1.3916,-0.1105,0.6968,-0.0928,UPSTAIRS
15.022,-0.6071,0.0936,1.3916,-0.1105,0.6968,-0.0928,UPSTAIRS
15.023,-0.6071,0.0936,1.3916,-0.1105,0.6968,-0.0928,UPSTAIRS
15.084,-0.6071,0.0936,1.3916,-0.1105,0.6968,-0.0928,UPSTAIRS
15.123,-0.6071,0.0936,1.3916,-0.1105,0.6968,-0.0928,UPSTAIRS
15.125,-2.01,1.2765,1.0338,-0.4019,-0.1603,-0.0952,UPSTAIRS
15.145,-2.01,1.2765,1.0338,-0.4019,-0.1603,-0.0952,UPSTAIRS
15.202,-2.01,1.2765,1.0338,-0.4019,-0.1603,-0.0952,UPSTAIRS
15.25,-2.01,1.2765,1.0338,-0.4019,-0.1603,-0.0952,UPSTAIRS
15.301,-2.01,1.2765,1.0338,-0.4019,-0.1603,-0.0952,UPSTAIRS
15.301,0.8838,-0.099,1.1361,-0.4019,-0.1603,-0.0952,UPSTAIRS
15.301,0.8838,-0.099,1.1361,-0.4019,-0.1603,-0.0952,UPSTAIRS
15.302,0.8838,-0.099,1.1361,0.1137,-0.3472,0.1436,UPSTAIRS
15.302,0.8838,-0.099,1.1361,0.1137,-0.3472,0.1436,UPSTAIRS
15.321,0.8838,-0.099,1.1361,0.1137,-0.3472,0.1436,UPSTAIRS
15.382,0.8838,-0.099,1.1361,0.1137,-0.3472,0.1436,UPSTAIRS
15.441,0.8838,-0.099,1.1361,0.1137,-0.3472,0.1436,UPSTAIRS
15.483,-1.8677,-1.2404,0.045,0.1137,-0.3472,0.1436,UPSTAIRS
15.484,-1.8677,-1.2404,0.045,0.1137,-0.3472,0.1436,UPSTAIRS
15.484,-1.8677,-1.2404,0.045,0.9334,-1.0949,0.0184,UPSTAIRS
15.485,-1.8677,-1.2404,0.045,0.9334,-1.0949,0.0184,UPSTAIRS
15.543,-1.8677,-1.2404,0.045,0.9334,-1.0949,0.0184,UPSTAIRS
15.601,-1.8677,-1.2404,0.045,0.9334,-1.0949,0.0184,UPSTAIRS
15.623,-1.8677,-1.2404,0.045,0.9334,-1.0949,0.0184,UPSTAIRS
15.642,-1.8677,-1.2404,0.045,0.9334,-1.0949,0.0184,UPSTAIRS
15.664,-1.8677,-1.2404,0.045,0.9334,-1.0949,0.0184,UPSTAIRS
15.664,-3.7448,-2.9951,1.2393,0.9334,-1.0949,0.0184,UPSTAIRS
15.665,-3.7448,-2.9951,1.2393,-0.4294,-0.2201,0.19,UPSTAIRS
15.684,-3.7448,-2.9951,1.2393,-0.4294,-0.2201,0.19,UPSTAIRS
15.702,-3.7448,-2.9951,1.2393,-0.4294,-0.2201,0.19,UPSTAIRS
15.721,-3.7448,-2.9951,1.2393,-0.4294,-0.2201,0.19,UPSTAIRS
15.742,-3.7448,-2.9951,1.2393,-0.4294,-0.2201,0.19,UPSTAIRS
15.762,-3.7448,-2.9951,1.2393,-0.4294,-0.2201,0.19,UPSTAIRS
15.783,-3.7448,-2.9951,1.2393,-0.4294,-0.2201,0.19,UPSTAIRS
15.804,-3.7448,-2.9951,1.2393,-0.4294,-0.2201,0.19,UPSTAIRS
15.844,-3.7448,-2.9951,1.2393,-0.8124,0.0963,0.0025,UPSTAIRS
15.848,-3.7448,-2.9951,1.2393,-0.8124,0.0963,0.0025,UPSTAIRS
15.864,0.5116,-1.343,0.9761,-0.8124,0.0963,0.0025,UPSTAIRS
15.964,0.5116,-1.343,0.9761,-0.8124,0.0963,0.0025,UPSTAIRS
15.983,0.5116,-1.343,0.9761,-0.8124,0.0963,0.0025,UPSTAIRS
15.984,0.5116,-1.343,0.9761,-0.8124,0.0963,0.0025,UPSTAIRS
16.002,0.5116,-1.343,0.9761,-0.8124,0.0963,0.0025,UPSTAIRS
16.025,4.3255,1.0728,-2.2919,-0.3543,-0.3227,-0.017,UPSTAIRS
16.026,4.3255,1.0728,-2.2919,-0.3543,-0.3227,-0.017,UPSTAIRS
16.061,4.3255,1.0728,-2.2919,-0.3543,-0.3227,-0.017,UPSTAIRS
16.103,4.3255,1.0728,-2.2919,-0.3543,-0.3227,-0.017,UPSTAIRS
16.142,4.3255,1.0728,-2.2919,-0.3543,-0.3227,-0.017,UPSTAIRS
16.166,4.3255,1.0728,-2.2919,-0.3543,-0.3227,-0.017,UPSTAIRS
16.203,0.6087,0.6446,0.3206,-0.3543,-0.3227,-0.017,UPSTAIRS
16.204,0.6087,0.6446,0.3206,-0.0953,0.2276,-0.0537,UPSTAIRS
16.24,0.6087,0.6446,0.3206,-0.0953,0.2276,-0.0537,UPSTAIRS
16.26,0.6087,0.6446,0.3206,-0.0953,0.2276,-0.0537,UPSTAIRS
16.282,0.6087,0.6446,0.3206,-0.0953,0.2276,-0.0537,UPSTAIRS
16.32,0.6087,0.6446,0.3206,-0.0953,0.2276,-0.0537,UPSTAIRS
16.344,0.6087,0.6446,0.3206,-0.0953,0.2276,-0.0537,UPSTAIRS
16.387,-1.2295,0.0108,-0.4247,-0.1606,-0.2769,-0.0812,UPSTAIRS
16.405,-1.2295,0.0108,-0.4247,-0.1606,-0.2769,-0.0812,UPSTAIRS
16.462,-1.2295,0.0108,-0.4247,-0.1606,-0.2769,-0.0812,UPSTAIRS
16.482,-1.2295,0.0108,-0.4247,-0.1606,-0.2769,-0.0812,UPSTAIRS
16.502,-1.2295,0.0108,-0.4247,-0.1606,-0.2769,-0.0812,UPSTAIRS
16.522,-1.2295,0.0108,-0.4247,-0.1606,-0.2769,-0.0812,UPSTAIRS
16.524,-1.2295,0.0108,-0.4247,-0.1606,-0.2769,-0.0812,UPSTAIRS
16.54,-1.2295,0.0108,-0.4247,-0.1606,-0.2769,-0.0812,UPSTAIRS
16.561,-1.2295,0.0108,-0.4247,-0.1606,-0.2769,-0.0812,UPSTAIRS
16.562,0.985,0.2701,0.636,-0.1606,-0.2769,-0.0812,UPSTAIRS
16.563,0.985,0.2701,0.636,0.0202,-0.2018,-0.2266,UPSTAIRS
16.583,0.985,0.2701,0.636,0.0202,-0.2018,-0.2266,UPSTAIRS
16.62,0.985,0.2701,0.636,0.0202,-0.2018,-0.2266,UPSTAIRS
16.68,0.985,0.2701,0.636,0.0202,-0.2018,-0.2266,UPSTAIRS
16.704,0.985,0.2701,0.636,0.0202,-0.2018,-0.2266,UPSTAIRS
16.743,0.985,0.2701,0.636,0.0202,-0.2018,-0.2266,UPSTAIRS
16.744,-2.467,-0.6486,-0.2973,0.0202,-0.2018,-0.2266,UPSTAIRS
16.781,-2.467,-0.6486,-0.2973,0.5889,-0.5384,0.1839,UPSTAIRS
16.801,-2.467,-0.6486,-0.2973,0.5889,-0.5384,0.1839,UPSTAIRS
16.828,-2.467,-0.6486,-0.2973,0.5889,-0.5384,0.1839,UPSTAIRS
16.828,-2.467,-0.6486,-0.2973,0.5889,-0.5384,0.1839,UPSTAIRS
16.84,-2.467,-0.6486,-0.2973,0.5889,-0.5384,0.1839,UPSTAIRS
16.86,-2.467,-0.6486,-0.2973,0.5889,-0.5384,0.1839,UPSTAIRS
16.882,-2.467,-0.6486,-0.2973,0.5889,-0.5384,0.1839,UPSTAIRS
16.921,-1.4093,-0.7947,0.6927,0.5889,-0.5384,0.1839,UPSTAIRS
16.922,-1.4093,-0.7947,0.6927,0.5126,0.092,0.4759,UPSTAIRS
16.942,-1.4093,-0.7947,0.6927,0.5126,0.092,0.4759,UPSTAIRS
16.96,-1.4093,-0.7947,0.6927,0.5126,0.092,0.4759,UPSTAIRS
17.001,-1.4093,-0.7947,0.6927,0.5126,0.092,0.4759,UPSTAIRS
17.002,-1.4093,-0.7947,0.6927,0.5126,0.092,0.4759,UPSTAIRS
17.04,-1.4093,-0.7947,0.6927,0.5126,0.092,0.4759,UPSTAIRS
17.08,-1.4093,-0.7947,0.6927,0.5126,0.092,0.4759,UPSTAIRS
17.103,-0.1287,-0.0442,0.6434,-0.2461,-0.5188,-0.0555,UPSTAIRS
17.104,-0.1287,-0.0442,0.6434,-0.2461,-0.5188,-0.0555,UPSTAIRS
17.122,-0.1287,-0.0442,0.6434,-0.2461,-0.5188,-0.0555,UPSTAIRS
17.122,-0.1287,-0.0442,0.6434,-0.2461,-0.5188,-0.0555,UPSTAIRS
17.182,-0.1287,-0.0442,0.6434,-0.2461,-0.5188,-0.0555,UPSTAIRS
17.242,-0.1287,-0.0442,0.6434,-0.2461,-0.5188,-0.0555,UPSTAIRS
17.285,3.2855,-0.3313,-1.8794,-0.4648,-0.8017,-0.4837,UPSTAIRS
17.285,3.2855,-0.3313,-1.8794,-0.4648,-0.8017,-0.4837,UPSTAIRS
17.303,3.2855,-0.3313,-1.8794,-0.4648,-0.8017,-0.4837,UPSTAIRS
17.363,3.2855,-0.3313,-1.8794,-0.4648,-0.8017,-0.4837,UPSTAIRS
17.364,3.2855,-0.3313,-1.8794,-0.4648,-0.8017,-0.4837,UPSTAIRS
17.424,3.2855,-0.3313,-1.8794,-0.4648,-0.8017,-0.4837,UPSTAIRS
17.461,3.2855,-0.3313,-1.8794,-0.4648,-0.8017,-0.4837,UPSTAIRS
17.461,-0.3241,0.8516,1.1646,-0.4648,-0.8017,-0.4837,UPSTAIRS
17.462,-0.3241,0.8516,1.1646,-0.3201,0.2209,-0.0555,UPSTAIRS
17.462,-0.3241,0.8516,1.1646,-0.3201,0.2209,-0.0555,UPSTAIRS
17.481,-0.3241,0.8516,1.1646,-0.3201,0.2209,-0.0555,UPSTAIRS
17.5,-0.3241,0.8516,1.1646,-0.3201,0.2209,-0.0555,UPSTAIRS
17.521,-0.3241,0.8516,1.1646,-0.3201,0.2209,-0.0555,UPSTAIRS
17.545,-0.3241,0.8516,1.1646,-0.3201,0.2209,-0.0555,UPSTAIRS
17.545,-0.3241,0.8516,1.1646,-0.3201,0.2209,-0.0555,UPSTAIRS
17.561,-0.3241,0.8516,1.1646,-0.3201,0.2209,-0.0555,UPSTAIRS
17.58,-0.3241,0.8516,1.1646,-0.3201,0.2209,-0.0555,UPSTAIRS
17.604,-0.3241,0.8516,1.1646,-0.3201,0.2209,-0.0555,UPSTAIRS
17.643,-0.3241,0.8516,1.1646,-0.3201,0.2209,-0.0555,UPSTAIRS
17.644,-2.4205,0.6334,0.47,-0.1912,-0.2965,-0.1307,UPSTAIRS
17.645,-2.4205,0.6334,0.47,-0.1912,-0.2965,-0.1307,UPSTAIRS
17.682,-2.4205,0.6334,0.47,-0.1912,-0.2965,-0.1307,UPSTAIRS
17.702,-2.4205,0.6334,0.47,-0.1912,-0.2965,-0.1307,UPSTAIRS
17.725,-2.4205,0.6334,0.47,-0.1912,-0.2965,-0.1307,UPSTAIRS
17.725,-2.4205,0.6334,0.47,-0.1912,-0.2965,-0.1307,UPSTAIRS
17.743,-2.4205,0.6334,0.47,-0.1912,-0.2965,-0.1307,UPSTAIRS
17.784,-2.4205,0.6334,0.47,-0.1912,-0.2965,-0.1307,UPSTAIRS
17.824,0.1994,-0.3665,2.0706,-0.1912,-0.2965,-0.1307,UPSTAIRS
17.942,0.1994,-0.3665,2.0706,0.1857,0.092,0.0318,UPSTAIRS
17.965,0.1994,-0.3665,2.0706,0.1857,0.092,0.0318,UPSTAIRS
18.005,-2.0661,-0.4371,1.0112,0.1857,0.092,0.0318,UPSTAIRS
18.006,-2.0661,-0.4371,1.0112,-0.2547,-0.506,0.3006,UPSTAIRS
18.007,-2.0661,-0.4371,1.0112,-0.2547,-0.506,0.3006,UPSTAIRS
18.023,-2.0661,-0.4371,1.0112,-0.2547,-0.506,0.3006,UPSTAIRS
18.083,-2.0661,-0.4371,1.0112,-0.2547,-0.506,0.3006,UPSTAIRS
18.103,-2.0661,-0.4371,1.0112,-0.2547,-0.506,0.3006,UPSTAIRS
18.122,-2.0661,-0.4371,1.0112,-0.2547,-0.506,0.3006,UPSTAIRS
18.144,-2.0661,-0.4371,1.0112,-0.2547,-0.506,0.3006,UPSTAIRS
18.144,-2.0661,-0.4371,1.0112,-0.2547,-0.506,0.3006,UPSTAIRS
18.163,-2.0661,-0.4371,1.0112,-0.2547,-0.506,0.3006,UPSTAIRS
18.184,-2.4517,-0.083,0.6915,-0.2547,-0.506,0.3006,UPSTAIRS
18.185,-2.4517,-0.083,0.6915,0.38,0.1372,0.5413,UPSTAIRS
18.226,-2.4517,-0.083,0.6915,0.38,0.1372,0.5413,UPSTAIRS
18.265,-2.4517,-0.083,0.6915,0.38,0.1372,0.5413,UPSTAIRS
18.281,-2.4517,-0.083,0.6915,0.38,0.1372,0.5413,UPSTAIRS
18.302,-2.4517,-0.083,0.6915,0.38,0.1372,0.5413,UPSTAIRS
18.324,-2.4517,-0.083,0.6915,0.38,0.1372,0.5413,UPSTAIRS
18.324,-2.4517,-0.083,0.6915,0.38,0.1372,0.5413,UPSTAIRS
18.342,-2.4517,-0.083,0.6915,0.38,0.1372,0.5413,UPSTAIRS
18.364,-0.9228,0.2884,-1.209,0.38,0.1372,0.5413,UPSTAIRS
18.364,-0.9228,0.2884,-1.209,0.38,0.1372,0.5413,UPSTAIRS
18.366,-0.9228,0.2884,-1.209,0.0025,-0.2672,-0.1398,UPSTAIRS
18.366,-0.9228,0.2884,-1.209,0.0025,-0.2672,-0.1398,UPSTAIRS
18.389,-0.9228,0.2884,-1.209,0.0025,-0.2672,-0.1398,UPSTAIRS
18.406,-0.9228,0.2884,-1.209,0.0025,-0.2672,-0.1398,UPSTAIRS
18.443,-0.9228,0.2884,-1.209,0.0025,-0.2672,-0.1398,UPSTAIRS
18.443,-0.9228,0.2884,-1.209,0.0025,-0.2672,-0.1398,UPSTAIRS
18.46,-0.9228,0.2884,-1.209,0.0025,-0.2672,-0.1398,UPSTAIRS
18.503,-0.9228,0.2884,-1.209,0.0025,-0.2672,-0.1398,UPSTAIRS
18.526,-0.9228,0.2884,-1.209,0.0025,-0.2672,-0.1398,UPSTAIRS
18.544,-0.9228,0.2884,-1.209,0.0025,-0.2672,-0.1398,UPSTAIRS
18.545,4.2792,0.6359,-4.4741,0.0025,-0.2672,-0.1398,UPSTAIRS
18.546,4.2792,0.6359,-4.4741,-0.2205,-0.2763,-0.3616,UPSTAIRS
18.546,4.2792,0.6359,-4.4741,-0.2205,-0.2763,-0.3616,UPSTAIRS
18.547,4.2792,0.6359,-4.4741,-0.2205,-0.2763,-0.3616,UPSTAIRS
18.564,4.2792,0.6359,-4.4741,-0.2205,-0.2763,-0.3616,UPSTAIRS
18.622,4.2792,0.6359,-4.4741,-0.2205,-0.2763,-0.3616,UPSTAIRS
18.622,4.2792,0.6359,-4.4741,-0.2205,-0.2763,-0.3616,UPSTAIRS
18.64,4.2792,0.6359,-4.4741,-0.2205,-0.2763,-0.3616,UPSTAIRS
18.661,4.2792,0.6359,-4.4741,-0.2205,-0.2763,-0.3616,UPSTAIRS
18.683,4.2792,0.6359,-4.4741,-0.2205,-0.2763,-0.3616,UPSTAIRS
18.721,-1.3525,-0.5178,0.053,-0.2205,-0.2763,-0.3616,UPSTAIRS
18.722,-1.3525,-0.5178,0.053,-0.2303,0.0261,-0.3384,UPSTAIRS
18.802,-1.3525,-0.5178,0.053,-0.2303,0.0261,-0.3384,UPSTAIRS
18.862,-1.3525,-0.5178,0.053,-0.2303,0.0261,-0.3384,UPSTAIRS
18.891,-1.3525,-0.5178,0.053,-0.2303,0.0261,-0.3384,UPSTAIRS
18.891,-1.3525,-0.5178,0.053,-0.2303,0.0261,-0.3384,UPSTAIRS
18.891,-1.3525,-0.5178,0.053,-0.2303,0.0261,-0.3384,UPSTAIRS
18.901,-1.3525,-0.5178,0.053,-0.2303,0.0261,-0.3384,UPSTAIRS
18.901,-3.9971,-0.6308,2.3419,-0.2303,0.0261,-0.3384,UPSTAIRS
18.923,-3.9971,-0.6308,2.3419,0.1601,-0.0246,-0.2131,UPSTAIRS
18.953,-3.9971,-0.6308,2.3419,0.1601,-0.0246,-0.2131,UPSTAIRS
18.984,-3.9971,-0.6308,2.3419,0.1601,-0.0246,-0.2131,UPSTAIRS
19.014,-3.9971,-0.6308,2.3419,0.1601,-0.0246,-0.2131,UPSTAIRS
19.044,-3.9971,-0.6308,2.3419,0.1601,-0.0246,-0.2131,UPSTAIRS
19.073,-3.9971,-0.6308,2.3419,0.1601,-0.0246,-0.2131,UPSTAIRS
19.073,-3.9971,-0.6308,2.3419,0.1601,-0.0246,-0.2131,UPSTAIRS
19.074,-3.9971,-0.6308,2.3419,0.1601,-0.0246,-0.2131,UPSTAIRS
19.084,-3.9971,-0.6308,2.3419,0.1601,-0.0246,-0.2131,UPSTAIRS
19.132,0.7739,-0.2693,2.071,0.1851,-0.3392,-0.036,UPSTAIRS
19.132,0.7739,-0.2693,2.071,0.1851,-0.3392,-0.036,UPSTAIRS
19.133,0.7739,-0.2693,2.071,0.1851,-0.3392,-0.036,UPSTAIRS
19.163,0.7739,-0.2693,2.071,0.1851,-0.3392,-0.036,UPSTAIRS
19.197,0.7739,-0.2693,2.071,0.1851,-0.3392,-0.036,UPSTAIRS
19.252,0.7739,-0.2693,2.071,0.1851,-0.3392,-0.036,UPSTAIRS
19.262,0.7739,-0.2693,2.071,0.1851,-0.3392,-0.036,UPSTAIRS
19.262,0.1006,1.471,-2.2805,0.1851,-0.3392,-0.036,UPSTAIRS
19.263,0.1006,1.471,-2.2805,-0.5503,0.0022,0.388,UPSTAIRS
19.283,0.1006,1.471,-2.2805,-0.5503,0.0022,0.388,UPSTAIRS
19.312,0.1006,1.471,-2.2805,-0.5503,0.0022,0.388,UPSTAIRS
19.313,0.1006,1.471,-2.2805,-0.5503,0.0022,0.388,UPSTAIRS
19.344,0.1006,1.471,-2.2805,-0.5503,0.0022,0.388,UPSTAIRS
19.373,0.1006,1.471,-2.2805,-0.5503,0.0022,0.388,UPSTAIRS
19.374,0.1006,1.471,-2.2805,-0.5503,0.0022,0.388,UPSTAIRS
19.433,0.1006,1.471,-2.2805,-0.5503,0.0022,0.388,UPSTAIRS
19.433,0.1006,1.471,-2.2805,-0.5503,0.0022,0.388,UPSTAIRS
19.434,0.1006,1.471,-2.2805,-0.5503,0.0022,0.388,UPSTAIRS
19.447,-0.5375,-0.1984,0.3419,1.0232,-0.1041,0.3855,UPSTAIRS
19.492,-0.5375,-0.1984,0.3419,1.0232,-0.1041,0.3855,UPSTAIRS
19.492,-0.5375,-0.1984,0.3419,1.0232,-0.1041,0.3855,UPSTAIRS
19.552,-0.5375,-0.1984,0.3419,1.0232,-0.1041,0.3855,UPSTAIRS
19.612,-0.5375,-0.1984,0.3419,1.0232,-0.1041,0.3855,UPSTAIRS
19.612,-0.5375,-0.1984,0.3419,1.0232,-0.1041,0.3855,UPSTAIRS
19.622,-0.5375,-0.1984,0.3419,1.0232,-0.1041,0.3855,UPSTAIRS
19.623,-1.5178,-0.3814,-0.4005,1.0232,-0.1041,0.3855,UPSTAIRS
19.643,-1.5178,-0.3814,-0.4005,0.5584,-0.3844,0.1253,UPSTAIRS
19.704,-1.5178,-0.3814,-0.4005,0.5584,-0.3844,0.1253,UPSTAIRS
19.733,-1.5178,-0.3814,-0.4005,0.5584,-0.3844,0.1253,UPSTAIRS
19.733,-1.5178,-0.3814,-0.4005,0.5584,-0.3844,0.1253,UPSTAIRS
19.742,-1.5178,-0.3814,-0.4005,0.5584,-0.3844,0.1253,UPSTAIRS
19.764,-1.5178,-0.3814,-0.4005,0.5584,-0.3844,0.1253,UPSTAIRS
19.793,-1.5178,-0.3814,-0.4005,0.5584,-0.3844,0.1253,UPSTAIRS
19.794,-1.5178,-0.3814,-0.4005,0.5584,-0.3844,0.1253,UPSTAIRS
19.803,-1.5178,-0.3814,-0.4005,0.5584,-0.3844,0.1253,UPSTAIRS
19.805,1.0807,-1.3031,0.2597,0.0507,-0.4999,-0.1838,UPSTAIRS
19.853,1.0807,-1.3031,0.2597,0.0507,-0.4999,-0.1838,UPSTAIRS
19.854,1.0807,-1.3031,0.2597,0.0507,-0.4999,-0.1838,UPSTAIRS
19.943,1.0807,-1.3031,0.2597,0.0507,-0.4999,-0.1838,UPSTAIRS
19.975,1.0807,-1.3031,0.2597,0.0507,-0.4999,-0.1838,UPSTAIRS
19.976,1.0807,-1.3031,0.2597,0.0507,-0.4999,-0.1838,UPSTAIRS
2.005,-1.3447,1.0768,-2.7284,-0.3353,0.1336,-0.0745,DOWNSTAIRS
2.127,-1.3447,1.0768,-2.7284,-0.3353,0.1336,-0.0745,DOWNSTAIRS
2.164,-1.3447,1.0768,-2.7284,-0.3353,0.1336,-0.0745,DOWNSTAIRS
2.164,-0.9595,-0.1747,1.2591,-0.3353,0.1336,-0.0745,DOWNSTAIRS
2.165,-0.9595,-0.1747,1.2591,0.4307,-0.7479,-0.1007,DOWNSTAIRS
2.166,-0.9595,-0.1747,1.2591,0.4307,-0.7479,-0.1007,DOWNSTAIRS
2.185,-0.9595,-0.1747,1.2591,0.4307,-0.7479,-0.1007,DOWNSTAIRS
2.188,-0.9595,-0.1747,1.2591,0.4307,-0.7479,-0.1007,DOWNSTAIRS
2.248,-0.9595,-0.1747,1.2591,0.4307,-0.7479,-0.1007,DOWNSTAIRS
2.249,-0.9595,-0.1747,1.2591,0.4307,-0.7479,-0.1007,DOWNSTAIRS
2.345,-0.9595,-0.1747,1.2591,0.4307,-0.7479,-0.1007,DOWNSTAIRS
2.346,1.8277,2.0223,0.119,-0.1655,-0.0271,-0.0427,DOWNSTAIRS
2.367,1.8277,2.0223,0.119,-0.1655,-0.0271,-0.0427,DOWNSTAIRS
2.367,1.8277,2.0223,0.119,-0.1655,-0.0271,-0.0427,DOWNSTAIRS
2.433,1.8277,2.0223,0.119,-0.1655,-0.0271,-0.0427,DOWNSTAIRS
2.434,1.8277,2.0223,0.119,-0.1655,-0.0271,-0.0427,DOWNSTAIRS
2.49,1.8277,2.0223,0.119,-0.1655,-0.0271,-0.0427,DOWNSTAIRS
2.528,-5.9558,-2.0208,1.149,-0.1655,-0.0271,-0.0427,DOWNSTAIRS
2.529,-5.9558,-2.0208,1.149,0.0361,0.1837,0.2273,DOWNSTAIRS
2.55,-5.9558,-2.0208,1.149,0.0361,0.1837,0.2273,DOWNSTAIRS
2.551,-5.9558,-2.0208,1.149,0.0361,0.1837,0.2273,DOWNSTAIRS
2.61,-5.9558,-2.0208,1.149,0.0361,0.1837,0.2273,DOWNSTAIRS
2.61,-5.9558,-2.0208,1.149,0.0361,0.1837,0.2273,DOWNSTAIRS
2.67,-5.9558,-2.0208,1.149,0.0361,0.1837,0.2273,DOWNSTAIRS
2.671,-5.9558,-2.0208,1.149,0.0361,0.1837,0.2273,DOWNSTAIRS
2.706,-5.9558,-2.0208,1.149,0.0361,0.1837,0.2273,DOWNSTAIRS
2.706,2.4712,0.2335,0.0879,0.0361,0.1837,0.2273,DOWNSTAIRS
2.708,2.4712,0.2335,0.0879,-0.6084,0.3895,-0.0849,DOWNSTAIRS
2.729,2.4712,0.2335,0.0879,-0.6084,0.3895,-0.0849,DOWNSTAIRS
2.729,2.4712,0.2335,0.0879,-0.6084,0.3895,-0.0849,DOWNSTAIRS
2.786,2.4712,0.2335,0.0879,-0.6084,0.3895,-0.0849,DOWNSTAIRS
2.845,2.4712,0.2335,0.0879,-0.6084,0.3895,-0.0849,DOWNSTAIRS
2.886,2.4712,0.2335,0.0879,-0.6084,0.3895,-0.0849,DOWNSTAIRS
2.887,0.5624,-2.1888,2.1138,-0.6084,0.3895,-0.0849,DOWNSTAIRS
2.887,0.5624,-2.1888,2.1138,-0.1618,-0.4364,0.1332,DOWNSTAIRS
2.91,0.5624,-2.1888,2.1138,-0.1618,-0.4364,0.1332,DOWNSTAIRS
2.911,0.5624,-2.1888,2.1138,-0.1618,-0.4364,0.1332,DOWNSTAIRS
3.066,0.5624,-2.1888,2.1138,-0.1618,-0.4364,0.1332,DOWNSTAIRS
3.066,-5.5519,-0.7549,-1.9694,-0.1618,-0.4364,0.1332,DOWNSTAIRS
3.153,-5.5519,-0.7549,-1.9694,0.7367,-1.1975,0.1992,DOWNSTAIRS
3.154,-5.5519,-0.7549,-1.9694,0.7367,-1.1975,0.1992,DOWNSTAIRS
3.207,-5.5519,-0.7549,-1.9694,0.7367,-1.1975,0.1992,DOWNSTAIRS
3.247,3.8394,0.7469,-1.2453,0.7367,-1.1975,0.1992,DOWNSTAIRS
3.248,3.8394,0.7469,-1.2453,-0.474,1.3217,-0.163,DOWNSTAIRS
3.267,3.8394,0.7469,-1.2453,-0.474,1.3217,-0.163,DOWNSTAIRS
3.326,3.8394,0.7469,-1.2453,-0.474,1.3217,-0.163,DOWNSTAIRS
3.428,3.7934,0.874,-0.0183,-0.1563,-0.2482,-0.2993,DOWNSTAIRS
3.509,3.7934,0.874,-0.0183,-0.1563,-0.2482,-0.2993,DOWNSTAIRS
3.51,3.7934,0.874,-0.0183,-0.1563,-0.2482,-0.2993,DOWNSTAIRS
3.567,3.7934,0.874,-0.0183,-0.1563,-0.2482,-0.2993,DOWNSTAIRS
3.606,3.7934,0.874,-0.0183,-0.1563,-0.2482,-0.2993,DOWNSTAIRS
3.608,0.8213,1.9533,-0.1236,-0.0806,-0.3783,0.0123,DOWNSTAIRS
3.63,0.8213,1.9533,-0.1236,-0.0806,-0.3783,0.0123,DOWNSTAIRS
3.691,0.8213,1.9533,-0.1236,-0.0806,-0.3783,0.0123,DOWNSTAIRS
3.747,0.8213,1.9533,-0.1236,-0.0806,-0.3783,0.0123,DOWNSTAIRS
3.748,0.8213,1.9533,-0.1236,-0.0806,-0.3783,0.0123,DOWNSTAIRS
3.788,0.8213,1.9533,-0.1236,-0.0806,-0.3783,0.0123,DOWNSTAIRS
3.789,-5.6242,-2.7628,-0.3581,-0.0806,-0.3783,0.0123,DOWNSTAIRS
3.806,-5.6242,-2.7628,-0.3581,-0.0091,-0.5708,-0.0036,DOWNSTAIRS
3.807,-5.6242,-2.7628,-0.3581,-0.0091,-0.5708,-0.0036,DOWNSTAIRS
3.865,-5.6242,-2.7628,-0.3581,-0.0091,-0.5708,-0.0036,DOWNSTAIRS
3.866,-5.6242,-2.7628,-0.3581,-0.0091,-0.5708,-0.0036,DOWNSTAIRS
3.926,-5.6242,-2.7628,-0.3581,-0.0091,-0.5708,-0.0036,DOWNSTAIRS
3.926,-5.6242,-2.7628,-0.3581,-0.0091,-0.5708,-0.0036,DOWNSTAIRS
3.963,-5.6242,-2.7628,-0.3581,-0.0091,-0.5708,-0.0036,DOWNSTAIRS
3.964,2.5343,-1.3692,1.587,-0.0091,-0.5708,-0.0036,DOWNSTAIRS
3.986,2.5343,-1.3692,1.587,0.0966,0.6241,0.0135,DOWNSTAIRS
4.11,2.5343,-1.3692,1.587,0.0966,0.6241,0.0135,DOWNSTAIRS
4.146,2.5343,-1.3692,1.587,0.0966,0.6241,0.0135,DOWNSTAIRS
4.147,1.0841,-1.7899,1.6722,0.1204,1.2001,0.1344,DOWNSTAIRS
4.148,1.0841,-1.7899,1.6722,0.1204,1.2001,0.1344,DOWNSTAIRS
